order_id,topx_limit,time_taken (min),(seconds),score,nodes,pruned_rule1,pruned_rule4,pruned_filt1,pruned_filt2,pruned_filt5,total_pruned
1800,-1,0,3,300,1408,1209,30,3437,1332,0,6008
1800,1,0,1,0,3,0,0,0,1,60,61
1800,2,0,1,0,24,2,4,0,14,478,498
1800,3,0,1,0,33,6,4,11,28,566,615
1800,4,0,1,300,94,33,6,44,54,1610,1747
1800,5,0,1,300,122,49,8,84,79,1838,2058
1800,6,0,1,300,130,56,8,122,90,1781,2057
1800,7,0,2,300,141,67,8,164,93,1725,2057
1800,8,0,1,300,147,72,8,204,103,1669,2056
1800,9,0,1,300,158,82,8,229,123,1613,2055
1800,10,0,2,300,165,87,8,248,153,1557,2053
1800,11,0,1,300,182,102,8,259,181,1501,2051
1800,12,0,2,300,189,108,8,280,209,1445,2050
1800,13,0,1,300,207,125,8,306,221,1389,2049
1800,14,0,1,300,219,137,8,333,238,1333,2049
1800,15,0,2,300,226,144,8,366,254,1277,2049
1800,16,0,1,300,234,150,8,399,269,1221,2047
1800,17,0,2,300,243,157,8,434,279,1167,2045
1800,18,0,1,300,252,164,8,459,299,1113,2043
1800,19,0,1,300,263,173,8,480,321,1059,2041
1800,20,0,2,300,274,183,8,506,338,1005,2040
1800,21,0,1,300,283,191,8,527,360,953,2039
1800,22,0,1,300,290,197,8,555,377,901,2038
1800,23,0,2,300,297,203,8,586,390,850,2037
1800,24,0,1,300,302,206,8,618,404,799,2035
1800,25,0,2,300,307,209,8,649,418,749,2033
1801,-1,0,16,268,10172,9001,318,17794,7171,0,34284
1801,1,0,1,0,16,0,0,0,1,656,657
1801,2,0,1,280,92,13,7,6,44,2907,2977
1801,3,0,2,280,160,48,14,47,84,3807,4000
1801,4,0,3,280,353,152,35,99,200,6041,6527
1801,5,0,3,280,439,214,41,218,248,6540,7261
1801,6,0,4,280,703,358,73,513,398,9528,10870
1801,7,0,5,268,866,464,95,751,489,10499,12298
1801,8,0,6,268,943,535,97,961,526,10299,12418
1801,9,0,5,268,1020,611,97,1146,567,9996,12417
1801,10,0,5,268,1111,700,97,1290,635,9693,12415
1801,11,0,6,268,1215,802,97,1389,735,9390,12413
1801,12,0,5,268,1318,903,97,1491,833,9087,12411
1801,13,0,6,268,1429,1013,97,1602,914,8784,12410
1801,14,0,5,268,1527,1110,97,1727,994,8481,12409
1801,15,0,6,268,1621,1203,97,1878,1052,8178,12408
1801,16,0,5,268,1702,1283,97,2058,1094,7875,12407
1801,17,0,5,268,1758,1337,97,2255,1142,7574,12405
